"name","lat","lon","sector"
"American University of Puerto Rico",18.434072,-66.478655,"Private"
"Universidad Adventista de las Antillas",18.205329,-67.112632,"Private"
"Atlantic University College",18.357395,-66.111714,"Private"
"Universidad Central de Bayamon",18.400541,-66.181496,"Private"
"Carlos Albizu UniversitySan Juan",18.466573,-66.113908,"Private"
"Caribbean UniversityBayamon",18.383209,-66.168171,"Private"
"Caribbean UniversityCarolina",18.38746,-65.95765,"Private"
"Pontifical Catholic University of Puerto RicoArecibo",18.446006,-66.679114,"Private"
"Pontifical Catholic University of Puerto RicoPonce",18.000652,-66.61763,"Private"
"Universidad Teologica del Caribe",18.370604,-66.014483,"Private"
"Colegio Universitario de San Juan",18.428528,-66.066529,"Public"
"Universidad Metropolitana",18.387177,-66.061615,"Private"
"Puerto Rico Conservatory of Music",18.4206,-66.068376,"Public"
"Center for Advanced Studies On Puerto Rico and the Caribbean",18.46589,-66.118261,"Private"
"EDP University of Puerto Rico IncSan Sebastian",18.334858,-66.990909,"Private"
"Escuela de Artes Plasticas y Diseno de Puerto Rico",18.467401,-66.111462,"Public"
"Humacao Community College",18.148339,-65.826368,"Private"
"Inter American University of Puerto RicoSan German",18.083957,-67.053808,"Private"
"Inter American University of Puerto RicoAguadilla",18.467886,-67.121671,"Private"
"Inter American University of Puerto RicoArecibo",18.47509,-66.75901,"Private"
"Inter American University of Puerto RicoBarranquitas",18.182702,-66.303314,"Private"
"Inter American University of Puerto RicoMetro",18.368988,-66.077711,"Private"
"Inter American University of Puerto RicoPonce",18.007388,-66.578498,"Private"
"Inter American University of Puerto RicoFajardo",18.329194,-65.648485,"Private"
"Inter American University of Puerto RicoGuayama",17.98,-66.1101,"Private"
"Inter American University of Puerto RicoBayamon",18.350898,-66.182599,"Private"
"Inter American University of Puerto RicoSchool of Law",18.428145,-66.072656,"Private"
"University of Puerto RicoAguadilla",18.498652,-67.13793,"Public"
"University of Puerto RicoArecibo",18.469199,-66.74114,"Public"
"University of Puerto RicoBayamon",18.371398,-66.143541,"Public"
"University of Puerto RicoCarolina",18.391471,-65.989694,"Public"
"University of Puerto RicoCayey",18.117232,-66.163146,"Public"
"University of Puerto RicoHumacao",18.14779,-65.838967,"Public"
"University of Puerto RicoUtuado",18.266183,-66.72228,"Public"
"University of Puerto RicoMayaguez",18.212964,-67.143911,"Public"
"University of Puerto RicoMedical Sciences",18.408675,-66.051774,"Public"
"University of Puerto RicoPonce",17.993314,-66.606215,"Public"
"University of Puerto RicoRio Piedras",18.403027,-66.045875,"Public"
"Universidad Del Este",18.415027,-65.983422,"Private"
"Universidad del Sagrado Corazon",18.440592,-66.075103,"Private"
"Seminario Evangelico de Puerto Rico",18.407248,-66.050221,"Private"
"Universidad Central Del Caribe",18.367405,-66.154522,"Private"
"Universidad Politecnica de Puerto Rico",18.422503,-66.055398,"Private"
"Pontifical Catholic University of Puerto RicoMayaguez",18.193323,-67.143722,"Private"
"Universidad Del Turabo",18.239647,-66.006259,"Private"
"University of the Virgin Islands",18.344193,-64.972866,"Public"
"Stanford University",37.426967,-122.168826,"Private"
"Purdue UniversityMain Campus",40.428206,-86.914435,"Public"
"Parker University",32.880341,-96.893572,"Private"
"EDP Univeristy of Puerto Rico IncSan Juan",18.415375,-66.055403,"Private"
"Widener UniversityDelaware Law School",39.816493,-75.548908,"Private"
"City CollegeFort Lauderdale",26.18748,-80.17007,"Private"
"St Johns College",35.666789,-105.912226,"Private"
"Yeshiva and Kollel Harbotzas Torah",40.624029,-73.960994,"Private"
"Bais Medrash Elyon",40.6275,-73.973431,"Private"
"Antioch UniversityLos Angeles",33.98764,-118.384651,"Private"
"Antioch UniversitySanta Barbara",34.419007,-119.695767,"Private"
"Antioch UniversityNew England",42.932344,-72.293798,"Private"
"Antioch UniversitySeattle",47.61696,-122.342647,"Private"
"Antioch UniversityMidwest",39.795828,-83.892094,"Private"
"MidAmerica Christian University",35.347785,-97.578297,"Private"
"Houston Graduate School of Theology",29.673326,-95.448779,"Private"
"Unification Theological Seminary",42.005744,-73.922774,"Private"
"Ecumenical Theological Seminary",42.34395,-83.055551,"Private"
"Landmark College",42.977172,-72.512549,"Private"
"Yeshiva Gedolah of Greater Detroit",42.471924,-83.200754,"Private"
"Austin Graduate School of Theology",30.343788,-97.711706,"Private"
"Everest UniversityBrandon",27.980447,-82.35034,"Private"
"Christian Life College",42.074096,-87.930934,"Private"
"Knowledge Systems Institute",42.033757,-87.714601,"Private"
"Bethel SeminarySan Diego",32.765189,-117.066378,"Private"
"Brandman University",33.655684,-117.768624,"Private"
"New College of Florida",27.384925,-82.55858,"Public"
"Montana Bible College",45.65528,-111.064591,"Private"
"Yeshivah Gedolah Rabbinical College",25.782409,-80.141029,"Private"
"University of the District of ColumbiaDavid A Clarke School of Law",38.94614,-77.065191,"Public"
"Caribbean UniversityPonce",18.012811,-66.614615,"Private"
"Caribbean UniversityVega Baja",18.444882,-66.403121,"Private"
"Mayo Graduate School",44.020617,-92.466919,"Private"
"South Florida Bible College and Theological Seminary",26.30355,-80.092381,"Private"
"Pennsylvania College of Technology",41.2369,-77.0265,"Public"
"New York Academy of Art",40.718388,-74.006019,"Private"
"California State UniversitySan Marcos",33.129115,-117.158013,"Public"
"Baptist Theological Seminary at Richmond",37.63249,-77.468501,"Private"
"Colorado Heights University",39.661853,-105.028197,"Private"
"Hodges University",26.277222,-81.741241,"Private"
"Everest UniversityLakeland",28.052908,-81.945888,"Private"
"Massachusetts School of Law",42.688042,-71.20203,"Private"
"Oregon College of Oriental Medicine",45.523897,-122.671146,"Private"
"Bethel Seminary of the East",38.93445,-76.859041,"Private"
"Remington CollegeHonolulu Campus",21.309273,-157.860023,"Private"
"New England School of Communications",44.827204,-68.789883,"Private"
"Adler Graduate School",44.862865,-93.252532,"Private"
"Yeshiva Gedolah Imrei Yosef Dspinka",40.628855,-73.992774,"Private"
"Universal Technology College of Puerto Rico",18.42489,-67.149118,"Private"
"Remington CollegeFort Worth Campus",32.775981,-97.213562,"Private"
"University of WashingtonBothell Campus",47.760718,-122.191454,"Public"
"University of WashingtonTacoma Campus",47.244967,-122.437499,"Public"
"Northwest Indian College",48.794334,-122.614576,"Public"
"Phoenix Seminary",33.480354,-111.990628,"Private"
"Baker College of Port Huron",42.978709,-82.469672,"Private"
"Beacon College",28.810799,-81.875619,"Private"
"Acupuncture and Integrative Medicine CollegeBerkeley",37.862754,-122.267636,"Private"
"Rabbi Jacob Joseph School",40.499821,-74.399497,"Private"
"Everglades University",26.391218,-80.108331,"Private"
"College of Biblical StudiesHouston",29.716681,-95.506566,"Private"
"Everest UniversitySouth Orlando",28.434702,-81.426942,"Private"
"Watkins College of Art Design  Film",36.194659,-86.805888,"Private"
"Soka University of America",33.549425,-117.734893,"Private"
"World Mission University",34.078818,-118.309136,"Private"
"Yo San University of Traditional Chinese Medicine",33.9929,-118.442947,"Private"
"Widener UniversityCommonwealth Law School",40.324861,-76.854612,"Private"
"Baker College of Auburn Hills",42.659868,-83.249027,"Private"
"Baker College of Clinton Township",42.553231,-82.90907,"Private"
"Inter American University of Puerto RicoSchool of Optometry",18.35226,-66.182742,"Private"
"Baker College of Cadillac",44.268014,-85.380045,"Private"
"Yeshivas Novominsk",40.623611,-73.989901,"Private"
"Rabbinical College of Ohr Shimon Yisroel",40.704205,-73.956537,"Private"
"Wright Career College",38.93369,-94.669091,"Private"
"City CollegeGainesville",29.65601,-82.4168,"Private"
"Arizona State UniversityWest",33.6096,-112.161271,"Public"
"Lake Erie College of Osteopathic Medicine",42.080699,-80.105969,"Private"
"Erikson Institute",41.890279,-87.632238,"Private"
"South Texas College",26.217591,-98.253634,"Public"
"Roger Williams University School of Law",41.650974,-71.261978,"Private"
"California State UniversityMonterey Bay",36.653724,-121.799216,"Public"
"Remington CollegeMemphis Campus",35.071403,-89.989881,"Private"
"College of Menominee Nation",44.858914,-88.627005,"Private"
"Baker College of Jackson",42.278175,-84.451226,"Private"
"Baker College Center for Graduate Studies",42.974759,-83.694495,"Private"
"Johnson  Wales UniversityNorth Miami",25.894337,-80.164797,"Private"
"Trine UniversityRegionalNonTraditional Campuses",41.176826,-85.108364,"Private"
"Phillips Theological Seminary",36.167983,-95.868146,"Private"
"The University of Texas MD Anderson Cancer Center",29.705395,-95.40079,"Public"
"Augusta Area Dietetic InternshipUniversity Hospital",33.472447,-81.981962,"Private"
"Southeast Missouri Hospital College of Nursing and Health Sciences",37.311629,-89.540101,"Private"
"Messenger College",32.8313,-97.100191,"Private"
"New York College of Health Professions",40.807605,-73.517755,"Private"
"Everest UniversityMelbourne",28.121687,-80.657429,"Private"
"Southwest College of Naturopathic Medicine  Health Sciences",33.408742,-111.894935,"Private"
"Yeshiva Dmonsey Rabbinical College",41.115776,-74.065944,"Private"
"Arizona State UniversityPolytechnic",33.307114,-111.685485,"Public"
"Bakke Graduate University",32.89439,-96.753831,"Private"
"Midwestern UniversityGlendale",33.663217,-112.183556,"Private"
"EmbryRiddle Aeronautical UniversityWorldwide",29.18927,-81.04951,"Private"
"Ottawa UniversityMilwaukee",43.02963,-88.115185,"Private"
"American College of Traditional Chinese Medicine",37.760503,-122.398242,"Private"
"San Juan Bautista School of Medicine",18.220528,-66.050389,"Private"
"New Hampshire Institute of Art",42.992752,-71.458838,"Private"
"Massachusetts General Hospital Dietetic Internship",42.362612,-71.068939,"Private"
"Yeshiva of the Telshe Alumni",40.896668,-73.911096,"Private"
"Appalachian School of Law",37.278007,-82.096426,"Private"
"LIU Hudson at Westchester",41.048648,-73.705238,"Private"
"Lester E Cox Medical CenterSchool of Medical Technology",37.145503,-93.279845,"Private"
"Western Governors University",40.684783,-111.869857,"Private"
"Florida Gulf Coast University",26.464262,-81.773578,"Public"
"Michigan Jewish Institute",42.478209,-83.183286,"Private"
"City CollegeMiami",25.683673,-80.316377,"Private"
"Dewey UniversityCarolina",18.376596,-65.958397,"Private"
"Yeshiva College of the Nations Capital",39.042404,-77.030566,"Private"
"Louisiana State University Health Sciences CenterShreveport",32.481019,-93.76081,"Public"
"Montessori Institute of Milwaukee",42.986115,-87.870663,"Private"
"International Baptist College and Seminary",33.27593,-111.885255,"Private"
"University of ConnecticutTriCampus",41.554736,-73.03881,"Public"
"University of ConnecticutAvery Point",41.317231,-72.063935,"Public"
"University of ConnecticutStamford",41.05587,-73.542747,"Public"
"Linfield CollegeSchool of Nursing",45.531529,-122.697345,"Private"
"Linfield CollegeOnline and Continuing Education",45.201336,-123.20045,"Private"
"StevensHenager College",40.659626,-111.902145,"Private"
"Everest UniversityJacksonville",30.219885,-81.586366,"Private"
"Cascadia College",47.759958,-122.191108,"Public"
"Johnson  Wales UniversityDenver",39.747969,-104.905511,"Private"
"Atlantic Institute of Oriental Medicine",26.121964,-80.142235,"Private"
"Crossroads Bible College",39.779662,-86.039961,"Private"
"The Kings University",32.93935,-97.121771,"Private"
"New York College of Traditional Chinese Medicine",40.742666,-73.638257,"Private"
"Northeastern Seminary",43.12625,-77.797762,"Private"
"Pacific Islands University",13.43689,144.803368,"Private"
"Upper Valley Educators Institute",43.637595,-72.230822,"Private"
"Keck Graduate Institute",34.093329,-117.72351,"Private"
"New Saint Andrews College",46.731991,-117.001732,"Private"
"Marlboro College Graduate  Professional Studies",42.850323,-72.55636,"Private"
"Atenas College",18.43328,-66.473799,"Private"
"Pillar College",40.73837,-74.169071,"Private"
"Oregon State UniversityCascades Campus",44.070679,-121.345776,"Public"
"Southern University Law Center",30.523808,-91.194808,"Public"
"Richmont Graduate University",35.036337,-85.274642,"Private"
"The Seattle School of Theology  Psychology",47.613373,-122.350945,"Private"
"Irell  Manella Graduate School of Biological Sciences at City of Hope",34.129048,-117.972791,"Private"
"National Graduate School of Quality Management",41.561834,-70.613737,"Private"
"Apex School of Theology",35.92314,-78.841041,"Private"
"Yeshiva Shaarei Torah of Rockland",41.123903,-74.089939,"Private"
"Universidad Pentecostal Mizpa",18.402712,-66.056334,"Private"
"Nevada State College",35.987249,-114.938929,"Public"
"California State UniversityChannel Islands",34.162949,-119.04356,"Public"
"Franklin W Olin College of Engineering",42.292842,-71.264047,"Private"
"Won Institute of Graduate Studies",40.099259,-75.154419,"Private"
"Ave Maria School of Law",26.24209,-81.731045,"Private"
"Pennsylvania College of Health Sciences",40.044998,-76.303042,"Private"
"Antioch UniversityPhD Program in Leadership and Change",39.80278,-83.908261,"Private"
"Edward Via College of Osteopathic Medicine",37.199666,-80.406021,"Private"
"Ottawa UniversityJeffersonville",38.284402,-85.741171,"Private"
"Birthingway College of Midwifery",45.476809,-122.538471,"Private"
"NorthShore University HealthSystem School of Nurse Anesthesia",42.065549,-87.684445,"Private"
"Faith Evangelical College  Seminary",47.280177,-122.515945,"Private"
"Family of Faith College",35.46199,-96.90224,"Private"
"Hood Theological Seminary",35.644603,-80.480643,"Private"
"International Technological University",37.38881,-121.930991,"Private"
"Williamson Christian College",35.95623,-86.828301,"Private"
"Dewey UniversityHato Rey",18.417614,-66.043033,"Private"
"Bexley Hall Seabury Western Theological Seminary Federation Inc",41.98727,-87.845761,"Private"
"Byzantine Catholic Seminary of Saints Cyril and Methodius",40.484409,-80.015825,"Private"
"Baker College of Allen Park",42.274542,-83.203166,"Private"
"Baptist University of the Americas",29.346868,-98.545169,"Private"
"Beis Medrash Heichal Dovid",40.596827,-73.751509,"Private"
"Charlotte Christian College and Theological Seminary",35.242999,-80.802527,"Private"
"Flagler CollegeTallahassee",30.444664,-84.341098,"Private"
"Toyota Technological Institute at Chicago",41.78457,-87.592521,"Private"
"University of CaliforniaMerced",37.366237,-120.424944,"Public"
"Central Methodist UniversityCollege of Graduate and Extended Studies",39.150383,-92.686156,"Private"
"Everest UniversityOrange Park",30.188758,-81.706674,"Private"
"Johnson  Wales UniversityCharlotte",35.23294,-80.8509,"Private"
"Roseman University of Health Sciences",36.072723,-115.066835,"Private"
"Institute for the Psychological Sciences",38.855847,-77.05135,"Private"
"Ave Maria University",26.33711,-81.441082,"Private"
"Ecclesia College",36.2141,-94.236643,"Private"
"Maple Springs Baptist Bible College and Seminary",38.86348,-76.942465,"Private"
"Uta Mesivta of Kiryas Joel",41.335099,-74.161452,"Private"
"W L Bonner College",34.040836,-81.031955,"Private"
"Harrisburg University of Science and Technology",40.261303,-76.8808,"Private"
"StevensHenager College",41.718039,-111.835961,"Private"
"Union Graduate College",42.816692,-73.92838,"Private"
"Georgia Gwinnett College",33.979915,-84.001135,"Public"
"SUM Bible College and Theological Seminary",37.734083,-122.177765,"Private"
"Doane UniversityGraduate and Professional Studies",40.815541,-96.650758,"Private"
"Shorter UniversityCollege of Adult  Professional Programs",33.92764,-84.482301,"Private"
"International Institute for Restorative Practices",40.621681,-75.381744,"Private"
"CollegeAmericaColorado Springs",38.840858,-104.760241,"Private"
"CollegeAmericaFort Collins",40.568371,-105.092393,"Private"
"The Robert B Miller College",42.333225,-85.178861,"Private"
"University of South FloridaSt Petersburg",27.762618,-82.635657,"Public"
"Arizona State UniversityDowntown Phoenix",33.45343,-112.073231,"Public"
"Dewey UniversityJuana Daz",18.060017,-66.508864,"Private"
"Huntsville Bible College",34.750363,-86.594888,"Private"
"Dragon Rises College of Oriental Medicine",29.667368,-82.312769,"Private"
"Bais Medrash Toras Chesed",40.099704,-74.21127,"Private"
"Visible Music College",35.14455,-90.049231,"Private"
"Virginia Beach Theological Seminary",36.76592,-76.188671,"Private"
"University of the West",34.045985,-118.082964,"Private"
"Appalachian College of Pharmacy",37.211496,-82.005227,"Private"
"Averett UniversityNonTraditional Programs",36.577257,-79.413195,"Private"
"Brite Divinity School",32.709543,-97.361561,"Private"
"LIU Riverhead",40.876143,-72.6991,"Private"
"Academy for Five Element Acupuncture",29.650075,-82.321994,"Private"
"Yeshivas Beer Yitzchok",40.682465,-74.213255,"Private"
"Yeshiva Toras Chaim",40.098692,-74.182143,"Private"
"Talmudical Seminary of Bobov",40.634729,-73.995267,"Private"
"University of South FloridaSarasotaManatee",27.391766,-82.562951,"Public"
"CollegeAmericaCheyenne",41.175818,-104.827868,"Private"
"Remington CollegeShreveport Campus",32.403166,-93.793578,"Private"
"The Kings College",40.639967,-74.117851,"Private"
"Ottawa UniversityOnline",38.602692,-95.263775,"Private"
"Institute of Taoist Education and Acupuncture",39.987278,-105.138528,"Private"
"Urshan Graduate School of Theology",38.801695,-90.364462,"Private"
"Yeshiva of Machzikai Hadas",40.638341,-73.987833,"Private"
"Pacific Northwest University of Health Sciences",46.602872,-120.45598,"Private"
"The Chicago School of Professional Psychology at Irvine",33.650533,-117.838396,"Private"
"The Chicago School of Professional Psychology at Los Angeles",34.047983,-118.257204,"Private"
"The Chicago School of Professional Psychology at Westwood",34.059306,-118.446059,"Private"
"Providence Christian College",34.17308,-118.119911,"Private"
"Institute of World Politics",38.910537,-77.036112,"Private"
"Pontifical John Paul II Institute for Studies on Marriage and Family",38.932716,-76.997896,"Private"
"Vermont College of Fine Arts",44.25521,-72.567616,"Private"
"Polytechnic University of Puerto RicoMiami",25.809154,-80.328852,"Private"
"Polytechnic University of Puerto RicoOrlando",28.55145,-81.254901,"Private"
"The Commonwealth Medical College",41.41329,-75.656178,"Private"
"University of MinnesotaRochester",44.022339,-92.463471,"Public"
"Homestead Schools",33.808573,-118.350152,"Private"
"Remington College of Nursing Orlando",28.775199,-81.353591,"Private"
"Horizon University",32.81491,-117.181071,"Private"
"Academy for Jewish ReligionCalifornia",34.06089,-118.293261,"Private"
"University of Fort Lauderdale",26.146191,-80.204083,"Private"
"Pacific Rim Christian University",21.327878,-157.888673,"Private"
"City Vision University",39.07043,-94.571091,"Private"
"Bethel College",37.04095,-76.409141,"Private"
"Pinchot University",47.60033,-122.331181,"Private"
"Zaytuna College",37.87712,-122.260781,"Private"
"Virginia Tech Carilion School of Medicine",37.25766,-79.942581,"Private"
"Compass College of Cinematic Arts",42.96182,-85.667021,"Private"
"Touro University Worldwide",33.80844,-118.057661,"Private"
"Touro University California",38.084841,-122.26555,"Private"
"The Chicago School of Professional Psychology at Washington DC",38.90153,-77.033081,"Private"
"Touro University Nevada",36.04329,-115.024021,"Private"
"Texas AM UniversitySan Antonio",29.305626,-98.524812,"Public"
"California University of Management and Sciences",33.84201,-117.942011,"Private"
"Johnson  Wales UniversityOnline",41.82013,-71.413151,"Private"
"Remington CollegeHeathrow Campus",28.7662,-81.361171,"Private"
"StevensHenager College",43.59087,-116.278761,"Private"
"Northwest Institute of Literary Arts",48.00712,-122.460161,"Private"
"Carolina College of Biblical Studies",35.05141,-78.939511,"Private"
"Oxford Graduate School",35.468613,-85.054851,"Private"
"Jung Tao School of Classical Chinese Medicine",36.26276,-81.784711,"Private"
"Georgia Christian University",33.92835,-84.268021,"Private"
"Shepherds Theological Seminary",35.74456,-78.742981,"Private"
"Grace College of Divinity",35.059,-78.961201,"Private"
"Bergin University of Canine Studies",38.35375,-122.720721,"Private"
"Simmons College of Kentucky",38.239234,-85.764517,"Private"
"North American University",29.937288,-95.468481,"Private"
"Mesivta Keser Torah",40.09639,-74.217081,"Private"
"Institute for Doctoral Studies in the Visual Arts",43.65405,-70.272161,"Private"
"John Paul the Great Catholic University",33.12085,-117.082401,"Private"
"Independence University",40.68428,-111.869981,"Private"
"Dewey UniversityManati",18.447044,-66.465036,"Private"
"Azusa Pacific University College",34.11062,-117.827131,"Private"
"CollegeAmericaPhoenix",33.57415,-112.119891,"Private"
"StevensHenager College",43.48362,-112.051671,"Private"
"Relay Graduate School of Education",40.74044,-73.993381,"Private"
"Rio Grande Bible Institute",26.260535,-98.172791,"Private"
"Whitworth UniversityAdult Degree Programs",47.75309,-117.419321,"Private"
"The Santa Barbara and Ventura Colleges of Law at Santa Barbara",34.42453,-119.704961,"Private"
"The University of America",33.56055,-117.133921,"Private"
"Springfield CollegeSchool of Professional and Continuing Studies",42.102696,-72.557049,"Private"
"Catholic Distance University",39.28763,-77.860321,"Private"
"Criswell College",32.79369,-96.778071,"Private"
"Universidad Internacional Iberoamericana",18.468456,-66.731046,"Private"
"Bais HaMedrash and Mesivta of Baltimore",39.37968,-76.674591,"Private"
"Yeshiva Gedolah Zichron Leyma",40.636528,-74.265525,"Private"
"Beer Yaakov Talmudic Seminary",41.139404,-74.028483,"Private"
"Colorado State UniversityGlobal Campus",39.60862,-104.898231,"Public"
"StevensHenager College",37.08327,-113.555511,"Private"
"California College San Diego",33.13817,-117.160641,"Private"
"Pennsylvania State UniversityWorld Campus",40.832677,-77.841657,"Public"
"Elizabethtown College School of Continuing and Professional Studies",40.149968,-76.591579,"Private"
"Warner Pacific College Adult Degree Program",45.50362,-122.562251,"Private"
"Shiloh University",41.463918,-91.703681,"Private"
"Florida Institute of TechnologyOnline",28.06469,-80.618811,"Private"
"Manthano Christian College",42.33117,-83.406961,"Private"
"Midwives College of Utah",40.71086,-111.856911,"Private"
"Future Generations Graduate School",38.70906,-79.405415,"Private"
"Grace Mission University",33.866566,-117.957072,"Private"
"MidSouth Christian College",35.064377,-89.910526,"Private"
"Grace School of Theology",30.20578,-95.472361,"Private"
"Yeshiva Gedolah Kesser Torah",41.12494,-74.068551,"Private"
"Yeshiva Yesodei Hatorah",40.065492,-74.201781,"Private"
"Sanford Burnham Prebys Medical Discovery Institute",32.90115,-117.241881,"Private"
"Augusta University",33.47145,-81.988361,"Public"
"Middle Georgia State University",32.81039,-83.732361,"Public"
"Virginia Baptist College",38.29061,-77.531381,"Private"
"University of North Georgia",34.530527,-83.986574,"Public"
"South Georgia State College",31.497072,-82.850706,"Public"
"Northeastern University Global Network",42.26599,-71.115961,"Private"
"Florida Polytechnic University",28.150699,-81.8512,"Public"
"Antioch College",39.800282,-83.889793,"Private"
"Texas A  M UniversityCentral Texas",31.052961,-97.773225,"Public"
"Arizona State UniversitySkysong",33.46268,-111.924051,"Public"
"California International Business University",32.72017,-117.167671,"Private"
"Universidad Ana G MendezVirtual Campus",18.38431,-66.06571,"Private"
"Alabama College of Osteopathic Medicine",31.206182,-85.340726,"Private"
"Morthland College",37.897051,-88.92657,"Private"
"Knox Theological Seminary",26.19577,-80.112991,"Private"
"Montessori Education Institute of the Pacific Northwest",47.766271,-122.184465,"Private"
"University of FloridaOnline",29.649206,-82.339359,"Public"
"Minerva Schools at Keck Graduate Institute",34.091695,-117.722604,"Private"
"Rabbinical College Ohr Yisroel",40.62989,-73.896361,"Private"
"University of North Texas at Dallas",32.660268,-96.805629,"Public"
"Trine UniversityArizona Regional Campus",33.613005,-112.237552,"Private"
"California College San Diego",32.83529,-117.167131,"Private"
"High Tech High Graduate School of Education",32.72875,-117.220681,"Private"
"University of Texas Health Science Center at Tyler",32.42655,-95.221961,"Public"
"Antioch UniversityConnected",39.803281,-83.905864,"Private"
"Bet Medrash Gadol Ateret Torah",40.607697,-73.969717,"Private"
"Yeshiva Gedola Ohr Yisrael",40.61359,-73.944041,"Private"
"Yeshiva Sholom Shachna",40.6275,-73.973431,"Private"
"Bethlehem College  Seminary",44.96915,-93.255411,"Private"
"Elmezzi Graduate School of Molecular Medicine",40.777947,-73.702921,"Private"
"Saint Gregory The Great Seminary",40.87418,-97.105191,"Private"
"Beth Medrash Meor Yitzchok",41.10067,-74.060831,"Private"
"Bethany Global University",44.79777,-93.372331,"Private"
"Presidio Graduate School",37.80026,-122.475261,"Private"
"Wright Graduate University for the Realization of Human Potential",42.793212,-88.602515,"Private"
"California Jazz Conservatory",37.871144,-122.268698,"Private"
"Kennesaw State University",34.032662,-84.580393,"Public"
"Milligan College",36.299318,-82.294641,"Private"
"The University of TennesseeHealth Science Center",35.138781,-90.033174,"Public"
"The Chicago School of Professional Psychology at Xavier University of Louisiana",29.963649,-90.107006,"Private"
"University of ArizonaSouth",31.566237,-110.249213,"Public"
"Husson University",44.825657,-68.791753,"Private"
"Northwest UniversityCollege of Adult and Professional Studies",47.658397,-122.19617,"Private"
"California Institute of Advanced Management",34.07144,-118.061091,"Private"
"Shepherd University",34.11673,-118.248521,"Private"
